ZIPCODE,Avg Gross Income,Lat,Long,JSON-style lat/lon/money
36027,241198,31.876168,-85.17362,"31.876168, -85.17362, 241198"
36028,23559,31.474803,-86.37618,"31.474803, -86.37618, 23559"
36029,17899,32.214818,-85.93281,"32.214818, -85.93281, 17899"
36030,6479,31.847964,-86.86441,"31.847964, -86.86441, 6479"
36032,35307,31.984289,-86.57087,"31.984289, -86.57087, 35307"
36033,51870,31.655458,-86.76737,"31.655458, -86.76737, 51870"
36034,12310,31.637696,-86.13578,"31.637696, -86.13578, 12310"
36035,31261,31.756986,-86.14489,"31.756986, -86.14489, 31261"
36036,29532,31.985456,-86.15741,"31.985456, -86.15741, 29532"
36037,223646,31.8007,-86.60591,"31.8007, -86.60591, 223646"
36039,3045,32.28032,-85.81979,"32.28032, -85.81979, 3045"
36040,48526,32.182677,-86.66877,"32.182677, -86.66877, 48526"
36041,20895,31.913456,-86.30083,"31.913456, -86.30083, 20895"
36042,21091,31.860078,-86.44607,"31.860078, -86.44607, 21091"
36043,78195,32.22381,-86.39798,"32.22381, -86.39798, 78195"
36046,22886,32.025367,-86.34182,"32.025367, -86.34182, 22886"
36047,22233,32.070433,-86.49437,"32.070433, -86.49437, 22233"
36048,28640,31.776734,-85.58908,"31.776734, -85.58908, 28640"
36049,88900,31.737407,-86.26946,"31.737407, -86.26946, 88900"
36051,35345,32.682598,-86.47451,"32.682598, -86.47451, 35345"
36052,32004,32.171705,-86.06661,"32.171705, -86.06661, 32004"
36053,23493,32.011153,-85.46827,"32.011153, -85.46827, 23493"
36054,299171,32.492335,-86.36692,"32.492335, -86.36692, 299171"
36064,254749,32.318234,-86.09585,"32.318234, -86.09585, 254749"
36066,442170,32.459435,-86.42746,"32.459435, -86.42746, 442170"
36067,529012,32.488113,-86.52962,"32.488113, -86.52962, 529012"
36069,36863,32.07955,-86.14911,"32.07955, -86.14911, 36863"
36071,12407,31.708837,-86.38617,"31.708837, -86.38617, 12407"
36075,31356,32.399994,-85.9237,"32.399994, -85.9237, 31356"
36078,233893,32.553036,-85.9136,"32.553036, -85.9136, 233893"
36079,151105,31.780847,-85.992,"31.780847, -85.992, 151105"
36080,51012,32.691057,-86.29429,"32.691057, -86.29429, 51012"
36081,362124,31.852825,-85.92314,"31.852825, -85.92314, 362124"
36083,120509,32.427987,-85.69542,"32.427987, -85.69542, 120509"
36088,34887,32.419862,-85.71699,"32.419862, -85.71699, 34887"
36089,95964,32.145437,-85.70998,"32.145437, -85.70998, 95964"
36091,57063,32.759543,-86.51111,"32.759543, -86.51111, 57063"
36092,375560,32.592889,-86.21902,"32.592889, -86.21902, 375560"
36093,321561,32.505741,-86.15644,"32.505741, -86.15644, 321561"
36104,110364,32.377509,-86.31068,"32.377509, -86.31068, 110364"
36105,172038,32.30234,-86.30504,"32.30234, -86.30504, 172038"
36106,461123,32.354888,-86.27161,"32.354888, -86.27161, 461123"
36107,107211,32.378138,-86.27905,"32.378138, -86.27905, 107211"
36108,253057,32.353188,-86.36037,"32.353188, -86.36037, 253057"
36109,571428,32.386088,-86.24511,"32.386088, -86.24511, 571428"
36110,143852,32.426372,-86.27007,"32.426372, -86.27007, 143852"
36111,395138,32.338989,-86.27316,"32.338989, -86.27316, 395138"
36113,16967,32.359588,-86.34434,"32.359588, -86.34434, 16967"
36115,10615,32.404754,-86.24963,"32.404754, -86.24963, 10615"
36116,749884,32.31324,-86.23672,"32.31324, -86.23672, 749884"
36117,1464270,32.373714,-86.16443,"32.373714, -86.16443, 1464270"
36201,194481,33.658803,-85.85178,"33.658803, -85.85178, 194481"
36203,373645,33.591301,-85.83571,"33.591301, -85.83571, 373645"
36205,14603,33.711314,-85.78527,"33.711314, -85.78527, 14603"
36206,180407,33.719701,-85.83166,"33.719701, -85.83166, 180407"
36207,455026,33.651673,-85.75895,"33.651673, -85.75895, 455026"
36250,99462,33.766057,-85.88969,"33.766057, -85.88969, 99462"
36251,74090,33.243964,-85.84503,"33.243964, -85.84503, 74090"
36255,14353,33.185338,-85.72548,"33.185338, -85.72548, 14353"
36256,24427,33.032076,-85.69962,"33.032076, -85.69962, 24427"
36258,27837,33.473789,-85.71409,"33.473789, -85.71409, 27837"
36260,67844,33.593189,-85.99551,"33.593189, -85.99551, 67844"
36262,16749,33.761052,-85.45227,"33.761052, -85.45227, 16749"
36263,11790,33.469709,-85.36139,"33.469709, -85.36139, 11790"
36264,138801,33.613541,-85.55457,"33.613541, -85.55457, 138801"
36265,342906,33.824496,-85.77037,"33.824496, -85.77037, 342906"
36266,75496,33.328958,-85.72073,"33.328958, -85.72073, 75496"
36268,89725,33.51179,-85.94756,"33.51179, -85.94756, 89725"
36269,15593,33.740158,-85.37813,"33.740158, -85.37813, 15593"
36271,100313,33.79933,-86.0286,"33.79933, -86.0286, 100313"
36272,172894,33.948018,-85.61491,"33.948018, -85.61491, 172894"
36273,44713,33.535491,-85.36312,"33.535491, -85.36312, 44713"
36274,148843,33.159848,-85.36865,"33.159848, -85.36865, 148843"
36276,29617,33.142612,-85.57418,"33.142612, -85.57418, 29617"
36277,96226,33.754308,-85.81991,"33.754308, -85.81991, 96226"
36278,81302,33.338853,-85.509,"33.338853, -85.509, 81302"
36279,44427,33.862349,-85.89512,"33.862349, -85.89512, 44427"
36280,56258,33.366136,-85.36501,"33.366136, -85.36501, 56258"
36301,581485,31.180076,-85.4045,"31.180076, -85.4045, 581485"
36303,667364,31.249042,-85.40605,"31.249042, -85.40605, 667364"
36305,455729,31.214832,-85.47402,"31.214832, -85.47402, 455729"
36310,118603,31.599256,-85.2094,"31.599256, -85.2094, 118603"
36311,42856,31.589226,-85.69097,"31.589226, -85.69097, 42856"
36312,107229,31.178688,-85.2429,"31.178688, -85.2429, 107229"
36314,9133,31.013308,-85.75742,"31.013308, -85.75742, 9133"
36316,31592,31.172641,-85.86482,"31.172641, -85.86482, 31592"
36317,6421,31.645125,-85.37812,"31.645125, -85.37812, 6421"
36318,21419,31.16782,-85.94917,"31.16782, -85.94917, 21419"
36319,44228,31.312599,-85.14456,"31.312599, -85.14456, 44228"
36320,49405,31.051843,-85.31561,"31.051843, -85.31561, 49405"
36321,27616,31.202473,-85.301373,"31.202473, -85.301373, 27616"
36322,145948,31.284499,-85.72111,"31.284499, -85.72111, 145948"
36323,123112,31.428389,-86.07271,"31.428389, -86.07271, 123112"
36330,738272,31.32579,-85.84117,"31.32579, -85.84117, 738272"
36340,84006,31.043454,-85.87941,"31.043454, -85.87941, 84006"
36343,21248,31.087556,-85.13116,"31.087556, -85.13116, 21248"
36344,83712,31.096994,-85.7001,"31.096994, -85.7001, 83712"
36345,158104,31.381263,-85.3149,"31.381263, -85.3149, 158104"
36346,22223,31.567171,-85.93102,"31.567171, -85.93102, 22223"
36350,118236,31.319083,-85.48718,"31.319083, -85.48718, 118236"
36351,65294,31.406536,-85.9175,"31.406536, -85.9175, 65294"
36352,95542,31.262955,-85.60789,"31.262955, -85.60789, 95542"
36353,31975,31.453069,-85.36241,"31.453069, -85.36241, 31975"
36360,335531,31.447119,-85.62908,"31.447119, -85.62908, 335531"
36362,54034,31.352676,-85.70509,"31.352676, -85.70509, 54034"
36370,15186,31.141962,-85.15675,"31.141962, -85.15675, 15186"
36373,7599,31.52151,-85.1146,"31.52151, -85.1146, 7599"
36374,21447,31.569287,-85.48581,"31.569287, -85.48581, 21447"
36375,105487,31.096836,-85.54403,"31.096836, -85.54403, 105487"
36376,33273,31.243717,-85.27681,"31.243717, -85.27681, 33273"
36401,114020,31.461019,-86.96271,"31.461019, -86.96271, 114020"
36420,209078,31.279043,-86.48699,"31.279043, -86.48699, 209078"
36421,155756,31.279043,-86.48699,"31.279043, -86.48699, 155756"
36425,12755,31.737883,-87.17442,"31.737883, -87.17442, 12755"
36426,224988,31.129008,-87.10173,"31.129008, -87.10173, 224988"
36432,34325,31.291038,-87.03109,"31.291038, -87.03109, 34325"
36435,7348,31.874887,-87.4311,"31.874887, -87.4311, 7348"
36436,7471,31.756797,-87.645,"31.756797, -87.645, 7471"
36441,58223,31.023139,-87.23957,"31.023139, -87.23957, 58223"
36442,39007,31.042071,-86.34347,"31.042071, -86.34347, 39007"
36444,8417,31.63857,-87.46772,"31.63857, -87.46772, 8417"
36445,59490,31.429994,-87.41631,"31.429994, -87.41631, 59490"
36451,88369,31.704736,-87.77773,"31.704736, -87.77773, 88369"
36453,36174,31.203287,-86.15169,"31.203287, -86.15169, 36174"
36456,25759,31.54668,-86.77355,"31.54668, -86.77355, 25759"
36460,151336,31.509039,-87.32416,"31.509039, -87.32416, 151336"
36467,151287,31.280048,-86.25484,"31.280048, -86.25484, 151287"
36471,14519,31.612646,-87.24886,"31.612646, -87.24886, 14519"
36474,41975,31.416059,-86.61397,"31.416059, -86.61397, 41975"
36475,28637,31.410205,-87.22474,"31.410205, -87.22474, 28637"
36477,74444,31.091359,-86.04782,"31.091359, -86.04782, 74444"
36480,30704,31.320897,-87.59607,"31.320897, -87.59607, 30704"
36481,3528,31.821448,-87.34313,"31.821448, -87.34313, 3528"
36482,11375,31.614138,-87.63373,"31.614138, -87.63373, 11375"
36483,6568,31.03183,-86.70207,"31.03183, -86.70207, 6568"
36502,209974,31.090528,-87.49715,"31.090528, -87.49715, 209974"
36505,25822,30.930065,-88.00103,"30.930065, -88.00103, 25822"
36507,319319,30.875697,-87.76592,"30.875697, -87.76592, 319319"
36509,42445,30.401384,-88.24671,"30.401384, -88.24671, 42445"
36511,19681,30.312316,-87.73468,"30.312316, -87.73468, 19681"
36518,58573,31.463383,-88.26781,"31.463383, -88.26781, 58573"
36521,85156,30.965694,-88.18697,"30.965694, -88.18697, 85156"
36522,113780,31.0753,-88.2633,"31.0753, -88.2633, 113780"
36523,52536,30.383724,-88.18466,"30.383724, -88.18466, 52536"
36524,16309,31.790834,-88.06933,"31.790834, -88.06933, 16309"
36525,36829,30.886317,-88.02806,"30.886317, -88.02806, 36829"
36526,799965,30.620594,-87.88312,"30.620594, -87.88312, 799965"
36527,402219,30.684873,-87.89723,"30.684873, -87.89723, 402219"
36528,43075,30.250825,-88.11819,"30.250825, -88.11819, 43075"
36529,9727,31.309194,-88.26036,"31.309194, -88.26036, 9727"
36530,126230,30.377657,-87.56159,"30.377657, -87.56159, 126230"
36532,755068,30.512458,-87.88559,"30.512458, -87.88559, 755068"
36535,404321,30.396876,-87.69616,"30.396876, -87.69616, 404321"
36538,5502,31.646087,-88.14188,"31.646087, -88.14188, 5502"
36539,11363,31.375241,-88.41557,"31.375241, -88.41557, 11363"
36540,11708,31.453836,-87.64373,"31.453836, -87.64373, 11708"
36541,264045,30.487783,-88.32722,"30.487783, -88.32722, 264045"
36542,286802,30.262276,-87.72784,"30.262276, -87.72784, 286802"
36544,180260,30.479171,-88.23793,"30.479171, -88.23793, 180260"
36545,177240,31.508231,-87.88346,"31.508231, -87.88346, 177240"
36548,23847,31.495691,-87.9626,"31.495691, -87.9626, 23847"
36549,95055,30.393983,-87.45664,"30.393983, -87.45664, 95055"
36551,150091,30.6316,-87.75299,"30.6316, -87.75299, 150091"
36553,47328,31.234589,-88.08089,"31.234589, -88.08089, 47328"
36555,39063,30.427641,-87.796011,"30.427641, -87.796011, 39063"
36558,64145,31.629578,-88.34737,"31.629578, -88.34737, 64145"
36560,43919,31.088463,-88.03007,"31.088463, -88.03007, 43919"
36561,235508,30.291503,-87.56198,"30.291503, -87.56198, 235508"
36562,27044,31.021335,-87.64417,"31.021335, -87.64417, 27044"
36567,210936,30.5822,-87.63936,"30.5822, -87.63936, 210936"
36569,16613,31.529488,-88.06349,"31.529488, -88.06349, 16613"
36571,326372,30.831636,-88.09386,"30.831636, -88.09386, 326372"
36572,160038,30.857435,-88.05414,"30.857435, -88.05414, 160038"
36574,22295,30.511685,-87.4686,"30.511685, -87.4686, 22295"
36575,361668,30.76635,-88.26553,"30.76635, -88.26553, 361668"
36576,76368,30.540664,-87.7549,"30.540664, -87.7549, 76368"
36578,37177,30.744745,-87.81486,"30.744745, -87.81486, 37177"
36579,32119,31.126122,-87.80317,"31.126122, -87.80317, 32119"
36580,87284,30.485351,-87.71292,"30.485351, -87.71292, 87284"
36582,426154,30.533744,-88.16865,"30.533744, -88.16865, 426154"
36583,12395,31.35209,-88.20879,"31.35209, -88.20879, 12395"
36584,11898,31.202048,-88.38071,"31.202048, -88.38071, 11898"
36585,19112,31.38122,-88.02433,"31.38122, -88.02433, 19112"
36587,170171,30.828988,-88.35079,"30.828988, -88.35079, 170171"
36602,28850,30.693389,-88.04416,"30.693389, -88.04416, 28850"
36603,65716,30.688457,-88.05341,"30.688457, -88.05341, 65716"
36604,194203,30.68164,-88.06676,"30.68164, -88.06676, 194203"
36605,377600,30.641191,-88.08222,"30.641191, -88.08222, 377600"
36606,314718,30.674057,-88.10249,"30.674057, -88.10249, 314718"
36607,132983,30.699539,-88.10474,"30.699539, -88.10474, 132983"
36608,1017266,30.69044,-88.19701,"30.69044, -88.19701, 1017266"
36609,453471,30.662735,-88.16255,"30.662735, -88.16255, 453471"
36610,112025,30.737405,-88.08201,"30.737405, -88.08201, 112025"
36611,75936,30.764938,-88.08505,"30.764938, -88.08505, 75936"
36612,44573,30.753155,-88.11116,"30.753155, -88.11116, 44573"
36613,173898,30.795637,-88.1577,"30.795637, -88.1577, 173898"
36617,142013,30.717539,-88.09609,"30.717539, -88.09609, 142013"
36618,282726,30.728488,-88.16845,"30.728488, -88.16845, 282726"
36619,327749,30.586808,-88.18552,"30.586808, -88.18552, 327749"
36693,467603,30.630441,-88.15397,"30.630441, -88.15397, 467603"
36695,1251341,30.646415,-88.23657,"30.646415, -88.23657, 1251341"
36701,354238,32.429066,-87.03809,"32.429066, -87.03809, 354238"
36703,142813,32.419846,-86.97783,"32.419846, -86.97783, 142813"
36720,7144,32.170653,-87.36217,"32.170653, -87.36217, 7144"
36722,5091,32.079894,-87.57551,"32.079894, -87.57551, 5091"
36726,68318,32.008444,-87.25911,"32.008444, -87.25911, 68318"
36728,8319,32.147166,-87.45675,"32.147166, -87.45675, 8319"
36732,152707,32.495484,-87.84521,"32.495484, -87.84521, 152707"
36736,16352,32.069338,-87.77893,"32.069338, -87.77893, 16352"
36738,12905,32.41786,-87.62729,"32.41786, -87.62729, 12905"
36740,14183,32.629096,-87.84004,"32.629096, -87.84004, 14183"
36742,41344,32.454007,-87.75003,"32.454007, -87.75003, 41344"
36744,88403,32.703529,-87.60177,"32.703529, -87.60177, 88403"
36748,54428,32.297441,-87.78812,"32.297441, -87.78812, 54428"
36749,13622,32.54896,-86.87897,"32.54896, -86.87897, 13622"
36750,46104,32.789726,-86.8496,"32.789726, -86.8496, 46104"
36751,8631,31.833493,-87.55005,"31.833493, -87.55005, 8631"
36752,37006,32.322266,-86.64395,"32.322266, -86.64395, 37006"
36754,3843,32.140637,-87.6801,"32.140637, -87.6801, 3843"
36756,69708,32.665966,-87.33889,"32.665966, -87.33889, 69708"
36758,21044,32.639376,-86.91034,"32.639376, -86.91034, 21044"
36759,21340,32.420138,-87.27857,"32.420138, -87.27857, 21340"
36761,14316,32.080532,-86.95524,"32.080532, -86.95524, 14316"
36765,13328,32.594818,-87.53543,"32.594818, -87.53543, 13328"
36767,19687,32.29165,-87.23168,"32.29165, -87.23168, 19687"
36768,9062,31.901412,-86.95505,"31.901412, -86.95505, 9062"
36769,33388,31.990494,-87.55222,"31.990494, -87.55222, 33388"
36773,5864,32.291429,-87.39972,"32.291429, -87.39972, 5864"
36775,11592,32.213369,-86.98313,"32.213369, -86.98313, 11592"
36776,16779,32.739091,-87.7417,"32.739091, -87.7417, 16779"
36782,35487,32.114999,-87.90187,"32.114999, -87.90187, 35487"
36783,13257,32.263473,-87.60214,"32.263473, -87.60214, 13257"
36784,140469,31.936003,-87.77013,"31.936003, -87.77013, 140469"
36785,18357,32.282192,-86.8216,"32.282192, -86.8216, 18357"
36786,34071,32.440868,-87.49657,"32.440868, -87.49657, 34071"
36790,4652,32.731866,-86.90004,"32.731866, -86.90004, 4652"
36792,19049,32.917983,-86.89046,"32.917983, -86.89046, 19049"
36793,7851,32.838805,-86.99911,"32.838805, -86.99911, 7851"
36801,400529,32.660497,-85.39917,"32.660497, -85.39917, 400529"
36804,289443,32.556296,-85.33465,"32.556296, -85.33465, 289443"
36830,897324,32.577135,-85.47282,"32.577135, -85.47282, 897324"
36832,241264,32.589553,-85.53991,"32.589553, -85.53991, 241264"
36850,33140,32.799998,-85.64621,"32.799998, -85.64621, 33140"
36852,32107,32.745844,-85.28076,"32.745844, -85.28076, 32107"
36853,157764,32.787441,-85.79955,"32.787441, -85.79955, 157764"
36854,231454,32.777662,-85.17623,"32.777662, -85.17623, 231454"
36855,20275,33.046756,-85.30102,"33.046756, -85.30102, 20275"
36856,80739,32.282085,-84.98389,"32.282085, -84.98389, 80739"
36858,7567,32.297792,-85.31205,"32.297792, -85.31205, 7567"
36860,19007,32.237339,-85.41029,"32.237339, -85.41029, 19007"
36861,63114,32.862333,-85.84588,"32.862333, -85.84588, 63114"
36862,81714,32.903922,-85.42905,"32.903922, -85.42905, 81714"
36863,174311,32.871306,-85.21314,"32.871306, -85.21314, 174311"
36866,61256,32.551474,-85.69859,"32.551474, -85.69859, 61256"
36867,347814,32.492304,-85.01943,"32.492304, -85.01943, 347814"
36869,265944,32.433065,-85.04512,"32.433065, -85.04512, 265944"
36870,288831,32.484671,-85.0752,"32.484671, -85.0752, 288831"
36871,16028,32.16827,-85.11621,"32.16827, -85.11621, 16028"
36874,148771,32.587751,-85.18539,"32.587751, -85.18539, 148771"
36875,81766,32.315128,-85.11348,"32.315128, -85.11348, 81766"
36877,220330,32.545138,-85.09212,"32.545138, -85.09212, 220330"
36879,35074,32.733511,-85.55322,"32.733511, -85.55322, 35074"
36904,79237,32.097363,-88.22647,"32.097363, -88.22647, 79237"
36907,32299,32.403275,-88.36252,"32.403275, -88.36252, 32299"
36908,45383,31.891177,-88.28508,"31.891177, -88.28508, 45383"
36912,22539,32.227905,-88.32468,"32.227905, -88.32468, 22539"
36915,9731,31.970871,-88.34902,"31.970871, -88.34902, 9731"
36916,11048,32.209381,-88.05965,"32.209381, -88.05965, 11048"
36919,29117,31.779344,-88.30045,"31.779344, -88.30045, 29117"
36921,19244,31.96958,-88.18661,"31.96958, -88.18661, 19244"
36922,7573,32.304709,-88.17081,"32.304709, -88.17081, 7573"
36925,33188,32.487726,-88.2679,"32.487726, -88.2679, 33188"
0,17417919,#N/A,#N/A,#N/A
99501,591509,61.216799,-149.87828,"61.216799, -149.87828, 591509"
99502,843207,61.153693,-149.95932,"61.153693, -149.95932, 843207"
99503,464022,61.19026,-149.89341,"61.19026, -149.89341, 464022"
99504,1022291,61.204466,-149.74633,"61.204466, -149.74633, 1022291"
99505,80041,61.261518,-149.66336,"61.261518, -149.66336, 80041"
99506,135038,61.224384,-149.77461,"61.224384, -149.77461, 135038"
99507,1336354,61.154834,-149.82865,"61.154834, -149.82865, 1336354"
99508,814168,61.203953,-149.8144,"61.203953, -149.8144, 814168"
99515,923255,61.122943,-149.88852,"61.122943, -149.88852, 923255"
99516,1181662,61.101142,-149.77311,"61.101142, -149.77311, 1181662"
99517,570076,61.188276,-149.93438,"61.188276, -149.93438, 570076"
99518,314161,61.156565,-149.88335,"61.156565, -149.88335, 314161"
99540,15350,60.973454,-149.4583,"60.973454, -149.4583, 15350"
99556,54316,59.798363,-151.73566,"59.798363, -151.73566, 54316"
99567,302035,61.413717,-149.42644,"61.413717, -149.42644, 302035"
99568,8615,60.23458,-151.3934,"60.23458, -151.3934, 8615"
99572,11726,60.484146,-149.78153,"60.484146, -149.78153, 11726"
99573,23505,61.832347,-145.2308,"61.832347, -145.2308, 23505"
99577,980374,61.310222,-149.51689,"61.310222, -149.51689, 980374"
99586,10618,62.667589,-144.49059,"62.667589, -144.49059, 10618"
99588,33575,62.12042,-145.58592,"62.12042, -145.58592, 33575"
99603,308774,59.665074,-151.4493,"59.665074, -151.4493, 308774"
99605,4108,60.911003,-149.62708,"60.911003, -149.62708, 4108"
99610,66374,60.318451,-151.28948,"60.318451, -151.28948, 66374"
99611,388829,60.587598,-151.23355,"60.587598, -151.23355, 388829"
99615,361184,57.74663,-152.51142,"57.74663, -152.51142, 361184"
99631,6740,60.499602,-149.40247,"60.499602, -149.40247, 6740"
99639,28239,59.992821,-151.54194,"59.992821, -151.54194, 28239"
99645,754903,61.598203,-149.04109,"61.598203, -149.04109, 754903"
99654,963024,61.580187,-149.48821,"61.580187, -149.48821, 963024"
99664,137516,60.151652,-149.41271,"60.151652, -149.41271, 137516"
99669,504805,60.489536,-151.02091,"60.489536, -151.02091, 504805"
99672,92736,60.532394,-150.74033,"60.532394, -150.74033, 92736"
99674,33143,61.751348,-148.69632,"61.751348, -148.69632, 33143"
99676,40534,62.298254,-149.87542,"62.298254, -149.87542, 40534"
99686,156132,61.128176,-146.2357,"61.128176, -146.2357, 156132"
99688,64026,61.796774,-150.07792,"61.796774, -150.07792, 64026"
99701,416326,64.83507,-147.72045,"64.83507, -147.72045, 416326"
99702,43035,64.661627,-147.02121,"64.661627, -147.02121, 43035"
99703,111023,64.827164,-147.6265,"64.827164, -147.6265, 111023"
99705,523364,64.777233,-147.3649,"64.777233, -147.3649, 523364"
